timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
96868779,0,0.0,0.0,-0.48672703,-0.6085218,-0.18196326,-0.38570413,-0.51782143,0.21422547,0.003200994,-0.00014032179,0.0047998563,0.0035696551,0.004796123,0.011227371,0.0,0.016211301,-0.07233896,0.19391619,0.3525448,0.0,0.1,-0.0047998563,0.028584888,0.02007479,0.05120494,0.035669245,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
97067179,0,0.0,0.0,-0.49243742,-0.59957004,-0.18233246,-0.38570413,-0.51782143,0.21422547,-0.0050709527,0.008575028,0.0037616654,0.0018943858,0.004796123,0.011227371,0.0,0.013815456,0.014443191,0.02525554,0.35227314,0.0,0.1,-0.0037616654,0.027207758,0.019120961,0.049741887,0.03467215,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
97171179,0,0.0,0.0,-0.49649104,-0.59343797,-0.18240069,-0.38570413,-0.51782143,0.21422547,-0.007186554,0.01425693,0.0031752712,0.0011703762,0.004796123,0.011227371,0.0,0.0080079995,-0.013500545,-0.004859136,0.3520856,0.0,0.1,-0.0031752712,0.027134513,0.019066593,0.049970068,0.03482669,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
97275179,0,0.0,0.0,-0.500178,-0.5873027,-0.1829621,-0.38570413,-0.51782143,0.21422547,-0.008857551,0.018503811,0.0023520244,-0.00022055602,0.004796123,0.011227371,0.0,0.0049831416,-0.008312797,-0.014625563,0.35185653,0.0,0.1,-0.0023520244,0.027040029,0.018998867,0.05003967,0.03487502,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
97371181,0,0.0,0.0,-0.5029055,-0.58226246,-0.1839462,-0.38570413,-0.51782143,0.21422547,-0.009224467,0.021823963,0.0007945972,-0.0025764653,0.004796123,0.011227371,0.0,0.0070733833,0.0133227855,0.01646954,0.35175908,0.0,0.1,-0.0007945972,0.026649456,0.018726867,0.049695227,0.03464337,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
97475179,0,0.0,0.0,-0.50565076,-0.57697767,-0.18537948,-0.38570413,-0.51782143,0.21422547,-0.010012748,0.024420233,-0.0015269986,-0.005781606,0.004796123,0.011227371,0.0,0.006043508,-0.003545991,0.0084386505,0.3517084,0.0,0.1,0.0015269986,0.028461868,0.019983724,0.051508877,0.035878535,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
97779180,0,0.0,0.0,-0.5142804,-0.560727,-0.19187051,-0.38570413,-0.51782143,0.21422547,-0.012698656,0.03372178,-0.0077003525,-0.014888819,0.004796123,0.011227371,0.0,0.013892739,0.009515063,-0.019713229,0.35115302,0.0,0.1,0.0077003525,0.02740649,0.019253902,0.05028411,0.035050973,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
97874380,0,0.0,0.0,-0.5163733,-0.55624187,-0.19439301,-0.38570413,-0.51782143,0.21422547,-0.012939374,0.03538821,-0.009897267,-0.01776558,0.004796123,0.011227371,0.0,-0.0048617152,0.016298521,-0.0059293737,0.3509908,0.0,0.1,0.009897267,0.026801169,0.018835092,0.049566835,0.034561753,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
97978379,0,0.0,0.0,-0.5178503,-0.55259395,-0.19692418,-0.38570413,-0.51782143,0.21422547,-0.012109716,0.035629094,-0.011575052,-0.019670023,0.004796123,0.011227371,0.0,0.021602996,0.0032999723,-0.0104434965,0.35082665,0.0,0.1,0.011575052,0.028596321,0.02008023,0.05138524,0.035807937,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
98082379,0,0.0,0.0,-0.51886284,-0.54972696,-0.19886816,-0.38570413,-0.51782143,0.21422547,-0.010958917,0.035309717,-0.013284618,-0.02078721,0.004796123,0.011227371,0.0,0.017939525,0.008162489,-0.013655189,0.3506559,0.0,0.10145078,0.013284618,0.02804945,0.019704046,0.050645605,0.035304677,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
