timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
41352000,0,0.0,0.0,-0.009554932,0.0004923683,0.090728536,0.02975257,-0.017538156,2.4492936e-15,0.0020199053,-0.00038263152,0.12274467,0.021527756,0.3012866,-0.17861101,-0.05961977,-0.002116314,-0.00048799845,0.08827168,1.5702454,0.0,0.1,-0.12274467,0.1001052,0.055035967,0.20497799,0.06888338,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41360000,0,0.0,0.0,-0.0095965,0.0004964217,0.09046847,0.02975257,-0.017538156,2.4492936e-15,0.0019469549,-0.0003660026,0.12252045,0.021026306,0.3012866,-0.17861101,-0.05961977,-0.002149434,0.0035222399,0.088304274,1.5702416,0.0,0.1,-0.12252045,0.10140341,0.055420034,0.2068587,0.06914716,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41368000,0,0.0,0.0,-0.00963762,0.0005004378,0.0902383,0.02975257,-0.017538156,2.4492936e-15,0.00187545,-0.000374556,0.12232522,0.020591663,0.3012866,-0.17861101,-0.05961977,-0.0022204474,-0.00068972434,0.08827447,1.5702376,0.0,0.1,-0.12232522,0.102720544,0.05580712,0.20874907,0.06941018,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41376000,0,0.0,0.0,-0.009678309,0.0005043814,0.090037495,0.02975257,-0.017538156,2.4492936e-15,0.0018054732,-0.0003589013,0.12215852,0.020222131,0.3012866,-0.17861101,-0.05961977,-0.002248649,0.0033650356,0.08830707,1.5702338,0.0,0.1,-0.12215852,0.104056634,0.056197215,0.21064915,0.069672495,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41384000,0,0.0,0.0,-0.009718579,0.0005082496,0.0898655,0.02975257,-0.017538156,2.4492936e-15,0.0017371038,-0.00036861873,0.122019105,0.019915305,0.3012866,-0.17861101,-0.05961977,-0.0022907332,0.0012280069,0.088290304,1.5702296,0.0,0.1,-0.122019105,0.10541168,0.056590293,0.21255894,0.069934055,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41392000,0,0.0,0.0,-0.009758425,0.0005120013,0.089721926,0.02975257,-0.017538156,2.4492936e-15,0.0016703565,-0.00037128612,0.12190651,0.019669522,0.3012866,-0.17861101,-0.05961977,-0.0023378523,0.0011070223,0.08829217,1.5702256,0.0,0.1,-0.12190651,0.1067857,0.056986336,0.21447845,0.0701949,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41400000,0,0.0,0.0,-0.009797843,0.0005157085,0.089606404,0.02975257,-0.017538156,2.4492936e-15,0.0016049538,-0.00035851536,0.12181997,0.019482909,0.3012866,-0.17861101,-0.05961977,-0.0023785976,0.0030962036,0.08830614,1.5702215,0.0,0.1,-0.12181997,0.108178705,0.057385333,0.21640772,0.07045505,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41408000,0,0.0,0.0,-0.009836834,0.00051944546,0.08951853,0.02975257,-0.017538156,2.4492936e-15,0.0015407974,-0.00033818348,0.12175872,0.019353582,0.3012866,-0.17861101,-0.05961977,-0.0024230392,0.005082809,0.088325694,1.5702175,0.0,0.1,-0.12175872,0.10959071,0.057787262,0.21834676,0.07071447,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41416000,0,0.0,0.0,-0.009875399,0.00052333565,0.08945795,0.02975257,-0.017538156,2.4492936e-15,0.0014777239,-0.00031060854,0.12172202,0.019279744,0.3012866,-0.17861101,-0.05961977,-0.0024870385,0.0029479268,0.08831079,1.5702134,0.0,0.1,-0.12172202,0.11102173,0.058192104,0.22029561,0.07097322,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41424000,0,0.0,0.0,-0.009913541,0.0005271891,0.08942428,0.02975257,-0.017538156,2.4492936e-15,0.0014157569,-0.000316739,0.1217088,0.019259289,0.3012866,-0.17861101,-0.05961977,-0.0025291226,0.00080811145,0.08829403,1.5702094,0.0,0.1,-0.1217088,0.112471774,0.05859984,0.22225428,0.07123128,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
