timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
3784000,0.00028282744,8.806811e-05,-1.1383463e-09,0.9240365,0.00046905203,0.00020165821,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3788000,0.00028282692,1.233512e-07,4.8809962e-08,0.9240365,0.00046951338,0.00020182991,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3796000,0.00028282643,1.2669086e-07,4.8810225e-08,0.9240365,0.00047050545,0.00020201258,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3800000,0.0002828261,1.2352946e-07,4.884548e-08,0.9240365,0.00047096895,0.00020218606,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3804000,0.0002826335,-4.1404013e-07,4.8998196e-08,0.9240365,0.00047143252,0.0002023584,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3808000,0.00028282628,8.8069515e-05,-1.3026025e-09,0.9240365,0.0004718299,0.00020269529,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3816000,0.00028263318,8.861079e-05,-1.6129995e-09,0.9240365,0.00047262505,0.00020337084,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3820000,0.00028244068,8.914573e-05,-1.8445903e-09,0.9240365,0.00047302205,0.00020371034,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3824000,0.00028263274,6.6123e-07,4.8585534e-08,0.9240365,0.00047348818,0.00020388735,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3828000,0.00028263216,-8.836113e-05,9.9240424e-08,0.9240365,0.00047402238,0.00020389984,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3832000,0.00028243978,1.2382414e-07,4.8757038e-08,0.9240365,0.0004744897,0.00020407661,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3836000,0.00028263195,6.612155e-07,4.858306e-08,0.9240365,0.00047495696,0.00020425452,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3844000,0.0002828242,8.80776e-05,-1.5170194e-09,0.9240365,0.00047582807,0.00020477298,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3848000,0.00028263126,-4.1142812e-07,4.906824e-08,0.9240365,0.00047629842,0.00020495069,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3852000,0.00028263114,-4.1406201e-07,4.8998082e-08,0.9240365,0.00047676876,0.0002051284,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3856000,0.00028263134,8.8610206e-05,-1.9087238e-09,0.9240365,0.00047717217,0.00020547152,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3860000,0.0002826308,6.612337e-07,4.858127e-08,0.9240365,0.00047764284,0.0002056521,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3864000,0.00028263024,-8.8363486e-05,9.955771e-08,0.9240365,0.0004781827,0.00020566906,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3872000,0.0002824378,1.2382777e-07,4.8764523e-08,0.9240365,0.00047919553,0.00020586608,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3880000,0.00028282206,-8.782654e-05,9.943579e-08,0.9240365,0.0004802104,0.00020606827,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3884000,0.0002826294,-8.836442e-05,9.9680086e-08,0.9240365,0.00048075247,0.00020608697,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3888000,0.00028262957,-4.1405474e-07,4.9010442e-08,0.9240365,0.0004812284,0.00020626908,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3896000,0.00028262925,8.86155e-05,-2.2172841e-09,0.9240365,0.0004821132,0.00020679983,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3900000,0.0002826288,6.612628e-07,4.8574208e-08,0.9240365,0.00048258936,0.00020698478,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3904000,0.00028282087,-8.782796e-05,9.961753e-08,0.9240365,0.00048313462,0.00020700721,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3908000,0.000282821,1.238205e-07,4.8766697e-08,0.9240365,0.00048361262,0.00020719218,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3912000,0.00028262858,8.86135e-05,-2.338144e-09,0.9240365,0.00048402368,0.00020754136,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3916000,0.00028262803,6.6124824e-07,4.858036e-08,0.9240365,0.00048450197,0.00020772802,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3920000,0.00028282017,1.2669086e-07,4.8809436e-08,0.9240365,0.00048498213,0.00020791468,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3924000,0.00028281985,1.2352946e-07,4.88447e-08,0.9240365,0.00048546228,0.00020810134,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
